Symbol,Date,Pattern,Confidence,RSI,Volume Ratio,EMA50,EMA200,Trend Strength %,Entry,Stop,Target,Risk %,Reward %,Risk:Reward,Exit,Return %,Holding Days,Outcome
ADANIPORTS,2021-10-14,DOUBLE_BOTTOM,75.0,,,,,,791.1920776367188,636.8084879537805,919.4881982630604,19.512782552636292,16.215546673515824,0.831021748424343,744.76025390625,-5.868590579061415,60.0,TIME_EXIT
HDFCBANK,2021-10-14,DOUBLE_BOTTOM,75.0,,,,,,789.5323486328125,656.9298171089981,903.6996916429956,16.79507264691998,14.46012227464525,0.8609740832110702,732.6826171875,-7.200430931519891,60.0,TIME_EXIT
IOC,2021-10-18,DOUBLE_BOTTOM,75.0,,,,,,68.05437469482422,50.62734768095208,85.05714201368738,25.607504428657297,24.984091610728278,0.9756550733139244,61.68117141723633,-9.3648693506732,60.0,TIME_EXIT
BANKBARODA,2021-10-18,DOUBLE_BOTTOM,75.0,,,,,,79.90582275390625,62.25869784886502,95.10553074907693,22.084904825260107,19.022028021640807,0.8613135611018768,79.64820098876953,-0.3224067486672925,60.0,TIME_EXIT
BPCL,2021-10-18,DOUBLE_BOTTOM,75.0,,,,,,186.66017150878906,156.75333295211405,216.44591030318156,16.02207815139976,15.957201021316973,0.9959507668437431,156.75333295211405,-16.02207815139976,27.0,LOSS
TATAPOWER,2021-10-18,DOUBLE_BOTTOM,75.0,,,,,,250.262939453125,114.96727829741177,365.8138149327707,54.06140495726676,46.171788652425995,0.8540619447260542,231.24765014648438,-7.598124336025489,60.0,TIME_EXIT
BEL,2021-10-18,DOUBLE_BOTTOM,75.0,,,,,,68.18152618408203,46.49784186166077,88.86045795253398,31.802873206266884,30.32922981603739,0.9536631995269186,66.12493133544922,-3.0163520292582633,60.0,TIME_EXIT
ICICIBANK,2021-10-18,DOUBLE_BOTTOM,75.0,,,,,,723.10107421875,602.9931029386095,833.4603640011496,16.61012209253141,15.261945213071847,0.918834017477466,833.4603640011496,15.261945213071847,5.0,WIN
PNB,2021-10-18,DOUBLE_BOTTOM,75.0,,,,,,41.47520446777344,31.82771196380834,49.22926713201621,23.260867855302013,18.695658680279063,0.8037386565530756,36.065399169921875,-13.04346866343968,60.0,TIME_EXIT
INFY,2021-10-18,DOUBLE_BOTTOM,75.0,,,,,,1560.9134521484375,1305.2828944498028,1812.9293346286222,16.376984729472692,16.14541037706547,0.9858597686794889,1649.6990966796875,5.68805684959955,60.0,TIME_EXIT
CGPOWER,2021-10-19,DOUBLE_BOTTOM,75.0,,,,,,128.76536560058594,70.82836276591037,184.28215587546174,44.994244037941776,43.11469160665605,0.9582268249756396,184.28215587546174,43.11469160665605,39.0,WIN
LT,2021-10-19,DOUBLE_BOTTOM,75.0,,,,,,1754.4869384765625,1386.6209242554403,2095.5993286984967,20.96715604737096,19.442287243137034,0.9272734556470702,1918.2884521484375,9.336148937882967,60.0,TIME_EXIT
SHRIRAMFIN,2021-10-21,DOUBLE_BOTTOM,75.0,,,,,,274.4734802246094,223.87209588183538,322.09231856639644,18.435800901917904,17.349158214782438,0.9410580157099429,223.8720958818354,-18.435800901917904,40.0,LOSS
KOTAKBANK,2021-10-21,DOUBLE_BOTTOM,75.0,,,,,,427.17828369140625,323.8470533591262,517.3678626884448,24.18925171929539,21.11286608899612,0.8728201406972302,386.0695495605469,-9.623320215537067,60.0,TIME_EXIT
AXISBANK,2021-10-25,DOUBLE_BOTTOM,75.0,,,,,,841.5860595703125,704.2096691411597,960.9377335573474,16.323510693522287,14.1817551074898,0.8687932010310497,704.2096691411597,-16.323510693522287,16.0,LOSS
TVSMOTOR,2021-10-28,DOUBLE_BOTTOM,75.0,,,,,,637.3350830078125,483.9034163830353,772.0948086658113,24.073940179266177,21.14425037172274,0.8783045157656971,772.0948086658113,21.14425037172274,7.0,WIN
ABB,2021-10-28,DOUBLE_BOTTOM,75.0,,,,,,1939.742431640625,1582.2349859164995,2283.901964818411,18.430665839574765,17.74253774954532,0.9626639592937615,2283.901964818411,17.74253774954532,28.0,WIN
ABFRL,2021-11-02,DOUBLE_BOTTOM,75.0,,,,,,288.1000061035156,189.35000610351562,374.8999938964844,34.27629222767829,30.12842275393119,0.8789872181566455,287.75,-0.12148771124630461,60.0,TIME_EXIT
ULTRACEMCO,2021-11-08,DOUBLE_BOTTOM,75.0,,,,,,8031.17236328125,6718.579218221824,9206.148822966783,16.343730226244922,14.630198513202867,0.8951566325849867,7275.333984375,-9.41130814676528,60.0,TIME_EXIT
CHOLAFIN,2021-11-08,DOUBLE_BOTTOM,75.0,,,,,,632.6199951171875,465.8175818113963,795.2101978417206,26.366920836084624,25.701085008293905,0.9747473043238525,465.8175818113962,-26.366920836084624,29.0,LOSS
SIEMENS,2021-11-09,DOUBLE_BOTTOM,75.0,,,,,,1387.0693359375,1105.739373689799,1667.5355555788922,20.28232871701068,20.22005766941918,0.9969297880701797,1412.3756103515625,1.8244419192612573,60.0,TIME_EXIT
BOSCHLTD,2021-11-09,DOUBLE_BOTTOM,75.0,,,,,,17597.01953125,12579.261225281147,22434.69907753502,28.5148192116169,27.491471141996154,0.9641117111062084,15555.712890625,-11.600297635630323,60.0,TIME_EXIT
